epoch,step,train_loss_epoch,train_loss_step,val_loss
2,176,,0.1667788326740265,
2,177,,0.15703184902668,
2,178,,0.16794472932815552,
2,179,,0.1714552491903305,
2,180,,0.16263270378112793,
2,181,,0.16741549968719482,
2,182,,0.16926485300064087,
2,183,,0.16991576552391052,
2,184,,0.15946117043495178,
2,185,,0.15942302346229553,
2,186,,0.16791751980781555,
2,187,,0.15613219141960144,
2,188,,0.16323727369308472,
2,189,,0.169139564037323,
2,190,,0.15411309897899628,
2,191,,0.15658891201019287,
2,192,,0.14214549958705902,
2,193,,0.14788390696048737,
2,194,,0.15664148330688477,
2,195,,0.15432435274124146,
2,196,,0.1515672653913498,
2,197,,0.15367312729358673,
2,198,,0.15569865703582764,
2,199,,0.16698941588401794,
2,200,,0.14563113451004028,
2,201,,0.1367374062538147,
2,202,,0.1409989595413208,
2,203,,0.14320008456707,
2,204,,0.145284041762352,
2,205,,0.1405784785747528,
2,206,,0.13844798505306244,
2,206,,,0.16045774519443512
2,206,0.17689985036849976,,
3,207,,0.15435084700584412,
3,208,,0.14182572066783905,
3,209,,0.15567299723625183,
3,210,,0.1420861780643463,
3,211,,0.1410495787858963,
3,212,,0.14755108952522278,
3,213,,0.14475567638874054,
3,214,,0.13042688369750977,
3,215,,0.14783203601837158,
3,216,,0.13504096865653992,
3,217,,0.13306069374084473,
3,218,,0.13748352229595184,
3,219,,0.13556790351867676,
3,220,,0.13768719136714935,
3,221,,0.14357858896255493,
3,222,,0.13815362751483917,
3,223,,0.13012491166591644,
3,224,,0.12941047549247742,
3,225,,0.12839294970035553,
3,226,,0.12641221284866333,
3,227,,0.1282462477684021,
3,228,,0.1392308473587036,
3,229,,0.13610507547855377,
3,230,,0.12490484118461609,
3,231,,0.13389572501182556,
3,232,,0.12140744924545288,
3,233,,0.13518944382667542,
3,234,,0.1269577443599701,
3,235,,0.12990115582942963,
3,236,,0.1401035487651825,
3,237,,0.12472950667142868,
3,238,,0.1236187219619751,
3,239,,0.1261959820985794,
3,240,,0.12276384234428406,
3,241,,0.13802674412727356,
3,242,,0.128454327583313,
3,243,,0.12126824259757996,
3,244,,0.11692408472299576,
3,245,,0.12679822742938995,
3,246,,0.12626492977142334,
3,247,,0.11852879077196121,
3,248,,0.12300785630941391,
3,249,,0.11749670654535294,
3,250,,0.13129141926765442,
3,251,,0.11708685755729675,
3,252,,0.11218179017305374,
3,253,,0.11599406599998474,
3,254,,0.11741605401039124,
3,255,,0.1187928318977356,
3,256,,0.10854743421077728,
3,257,,0.1041673943400383,
3,258,,0.11653783172369003,
3,259,,0.11008362472057343,
3,260,,0.11185044050216675,
3,261,,0.11898687481880188,
3,262,,0.10959164798259735,
3,263,,0.10651049017906189,
3,264,,0.11529180407524109,
3,265,,0.10965496301651001,
3,266,,0.12079532444477081,
3,267,,0.10455087572336197,
3,268,,0.10210780799388885,
3,269,,0.12761598825454712,
3,270,,0.1093304380774498,
3,271,,0.10650278627872467,
3,272,,0.104841448366642,
3,273,,0.10552632063627243,
3,274,,0.10701411962509155,
3,275,,0.1112653911113739,
3,275,,,0.11939564347267151
3,275,0.1253087818622589,,
4,276,,0.10578374564647675,
4,277,,0.10346518456935883,
4,278,,0.1027408093214035,
4,279,,0.10197295248508453,
4,280,,0.10244215279817581,
4,281,,0.10074224323034286,
4,282,,0.10982695966959,
4,283,,0.10438776016235352,
4,284,,0.11151401698589325,
4,285,,0.10748446732759476,
4,286,,0.11069868505001068,
4,287,,0.09954552352428436,
4,288,,0.10105157643556595,
4,289,,0.0997045636177063,
4,290,,0.10632746666669846,
4,291,,0.10301060229539871,
4,292,,0.09644660353660583,
4,293,,0.10694005340337753,
4,294,,0.10656240582466125,
4,295,,0.10468041896820068,
4,296,,0.1276245266199112,
4,297,,0.09136053919792175,
4,298,,0.0988631471991539,
4,299,,0.10528441518545151,
4,300,,0.11209078878164291,
4,301,,0.09688131511211395,
4,302,,0.10640072077512741,
4,303,,0.10888697952032089,
4,304,,0.10231853276491165,
4,305,,0.10186520963907242,
4,306,,0.11902841925621033,
4,307,,0.1169571578502655,
4,308,,0.10168938338756561,
4,309,,0.09961512684822083,
4,310,,0.11012617498636246,
4,311,,0.09942445904016495,
4,312,,0.1001700907945633,
4,313,,0.09754135459661484,
4,314,,0.10365137457847595,
4,315,,0.09732367098331451,
4,316,,0.0934026911854744,
4,317,,0.09768588095903397,
4,318,,0.09966666251420975,
4,319,,0.10404449701309204,
4,320,,0.0974646732211113,
4,321,,0.08662566542625427,
4,322,,0.09563115984201431,
4,323,,0.10718949884176254,
4,324,,0.0987597331404686,
4,325,,0.09830959141254425,
4,326,,0.0953354611992836,
4,327,,0.0933578759431839,
4,328,,0.09154612571001053,
4,329,,0.08852996677160263,
4,330,,0.10259255766868591,
4,331,,0.08366432785987854,
4,332,,0.09396733343601227,
4,333,,0.0906338095664978,
4,334,,0.10840444266796112,
4,335,,0.08538349717855453,
4,336,,0.0855487734079361,
4,337,,0.08533240109682083,
4,338,,0.09501432627439499,
4,339,,0.09774211049079895,
4,340,,0.09776433557271957,
4,341,,0.08811971545219421,
4,342,,0.09541215002536774,
4,343,,0.08597954362630844,
4,344,,0.0946362242102623,
4,344,,,0.10911455750465393
4,344,0.1003650650382042,,
5,345,,0.08416616916656494,
5,346,,0.08664445579051971,
5,347,,0.08445847034454346,
5,348,,0.08124177902936935,
5,349,,0.09391576796770096,
5,350,,0.08754593133926392,
5,351,,0.09096018970012665,
5,352,,0.08249586820602417,
5,353,,0.09058300405740738,
5,354,,0.08693698048591614,
5,355,,0.08745986223220825,
5,356,,0.0849096029996872,
5,357,,0.08681102842092514,
5,358,,0.08392500132322311,
5,359,,0.08987286686897278,
5,360,,0.08268319070339203,
5,361,,0.07913605123758316,
5,362,,0.0899602547287941,
5,363,,0.09600138664245605,
5,364,,0.07419712096452713,
5,365,,0.08894728124141693,
5,366,,0.08062954992055893,
5,367,,0.09032943844795227,
5,368,,0.0848749577999115,
5,369,,0.08233930170536041,
5,370,,0.09650904685258865,
5,371,,0.08014924824237823,
5,372,,0.0859532356262207,
5,373,,0.08823414891958237,
5,374,,0.09059558808803558,
5,375,,0.08745825290679932,
5,376,,0.08039280772209167,
5,377,,0.07911184430122375,
5,378,,0.08125578612089157,
5,379,,0.08353764563798904,
5,380,,0.0929466262459755,
5,381,,0.08501368761062622,
5,382,,0.07646733522415161,
5,383,,0.08289196342229843,
5,384,,0.08397453278303146,
5,385,,0.07076965272426605,
5,386,,0.08316145092248917,
5,387,,0.07679159939289093,
5,388,,0.07909534126520157,
5,389,,0.08149886876344681,
5,390,,0.07515233755111694,
5,391,,0.07796663790941238,
5,392,,0.07727941870689392,
5,393,,0.10325582325458527,
5,394,,0.07421761006116867,
5,395,,0.08429274708032608,
5,396,,0.09572591632604599,
5,397,,0.09043222665786743,
5,398,,0.0805944949388504,
5,399,,0.0770505964756012,
5,400,,0.09223142266273499,
5,401,,0.08324293047189713,
5,402,,0.0782821998000145,
5,403,,0.07944067567586899,
5,404,,0.08500172942876816,
5,405,,0.08305345475673676,
5,406,,0.08141759037971497,
5,407,,0.07458097487688065,
5,408,,0.07233106344938278,
5,409,,0.09058772027492523,
5,410,,0.07899152487516403,
5,411,,0.07632182538509369,
5,412,,0.08877421170473099,
5,413,,0.0953206941485405,
5,413,,,0.0943802148103714
5,413,0.08409503847360611,,
6,414,,0.07032112032175064,
6,415,,0.08444703370332718,
6,416,,0.07536720484495163,
6,417,,0.07843086123466492,
6,418,,0.07820896059274673,
6,419,,0.09317983686923981,
6,420,,0.0753188282251358,
6,421,,0.07227997481822968,
6,422,,0.07830338180065155,
6,423,,0.07395141571760178,
6,424,,0.07424946129322052,
6,425,,0.07015720009803772,
6,426,,0.07673732936382294,
6,427,,0.07030409574508667,
6,428,,0.07002373039722443,
6,429,,0.06978368759155273,
6,430,,0.0697982981801033,
6,431,,0.07507132738828659,
6,432,,0.07306650280952454,
6,433,,0.07350482046604156,
6,434,,0.07566095143556595,
6,435,,0.08675815165042877,
6,436,,0.0829380452632904,
6,437,,0.08368896692991257,
6,438,,0.07023082673549652,
6,439,,0.09070297330617905,
6,440,,0.08409271389245987,
6,441,,0.07019709795713425,
6,442,,0.08381982892751694,
6,443,,0.0773000419139862,
6,444,,0.08518737554550171,
6,445,,0.0656861886382103,
6,446,,0.08459040522575378,
6,447,,0.07282993197441101,
6,448,,0.07170967757701874,
6,449,,0.08004043251276016,
6,450,,0.08187802135944366,
6,451,,0.07135035842657089,
6,452,,0.0781690776348114,
6,453,,0.07187998294830322,
6,454,,0.07624959945678711,
6,455,,0.08345489203929901,
6,456,,0.07136482000350952,
6,457,,0.0769212618470192,
6,458,,0.0720178410410881,
6,459,,0.07562173902988434,
6,460,,0.06908863037824631,
6,461,,0.09188655018806458,
6,462,,0.0671568363904953,
6,463,,0.08236242830753326,
6,464,,0.072321817278862,
6,465,,0.08578398823738098,
6,466,,0.08031540364027023,
6,467,,0.07304620742797852,
6,468,,0.06492011249065399,
6,469,,0.071400485932827,
6,470,,0.07521189749240875,
6,471,,0.0749763548374176,
6,472,,0.07305799424648285,
6,473,,0.08379922062158585,
6,474,,0.08477908372879028,
6,475,,0.06669813394546509,
6,476,,0.0766606330871582,
6,477,,0.06470786035060883,
6,478,,0.07257048040628433,
6,479,,0.06856918334960938,
6,480,,0.07208401709794998,
6,481,,0.07428241521120071,
6,482,,0.0779065415263176,
6,482,,,0.10026515275239944
6,482,0.07606995105743408,,
7,483,,0.07379480451345444,
7,484,,0.07434774190187454,
7,485,,0.08033519983291626,
7,486,,0.06247149035334587,
7,487,,0.0696917325258255,
7,488,,0.08559834212064743,
7,489,,0.08241000771522522,
7,490,,0.07148587703704834,
7,491,,0.06462094932794571,
7,492,,0.07100960612297058,
7,493,,0.07872661203145981,
7,494,,0.06857424229383469,
7,495,,0.06164467707276344,
7,496,,0.06907281279563904,
7,497,,0.06506889313459396,
7,498,,0.06648311018943787,
7,499,,0.07503896951675415,
7,500,,0.06914349645376205,
7,501,,0.08129606395959854,
7,502,,0.06929583847522736,
7,503,,0.07127033174037933,
7,504,,0.06393389403820038,
7,505,,0.06460409611463547,
7,506,,0.06506352126598358,
7,507,,0.06351837515830994,
7,508,,0.06243537366390228,
7,509,,0.07417385280132294,
7,510,,0.06430179625749588,
7,511,,0.07850650697946548,
7,512,,0.06571517884731293,
7,513,,0.0645621120929718,
7,514,,0.06068386137485504,
7,515,,0.0731116235256195,
7,516,,0.07045449316501617,
7,517,,0.06380610167980194,
7,518,,0.06322365999221802,
7,519,,0.07388439774513245,
7,520,,0.06469210237264633,
7,521,,0.0638032928109169,
7,522,,0.06472968310117722,
7,523,,0.06885354965925217,
7,524,,0.07173097878694534,
7,525,,0.0683106780052185,
7,526,,0.060967616736888885,
7,527,,0.06904000788927078,
7,528,,0.06201539933681488,
7,529,,0.07800218462944031,
7,530,,0.06810324639081955,
7,531,,0.06296594440937042,
7,532,,0.07611143589019775,
7,533,,0.06851974129676819,
7,534,,0.06897988170385361,
7,535,,0.07027556002140045,
7,536,,0.0645434707403183,
7,537,,0.08519438654184341,
7,538,,0.06744957715272903,
7,539,,0.076081283390522,
7,540,,0.06714670360088348,
7,541,,0.07368329912424088,
7,542,,0.06608152389526367,
7,543,,0.06636477261781693,
7,544,,0.06972403824329376,
7,545,,0.06812028586864471,
7,546,,0.06706620752811432,
7,547,,0.06739424914121628,
7,548,,0.07075299322605133,
7,549,,0.0652972161769867,
7,550,,0.0690239816904068,
7,551,,0.1144641786813736,
7,551,,,0.08567552268505096
7,551,0.06941201537847519,,
8,552,,0.07112956047058105,
8,553,,0.073513463139534,
8,554,,0.06279481947422028,
8,555,,0.060342930257320404,
8,556,,0.06506270170211792,
8,557,,0.061550769954919815,
8,558,,0.0711461678147316,
8,559,,0.07670318335294724,
8,560,,0.05859604477882385,
8,561,,0.06102679669857025,
8,562,,0.06102995201945305,
8,563,,0.06127578765153885,
8,564,,0.06148119270801544,
8,565,,0.07053996622562408,
8,566,,0.06617631763219833,
8,567,,0.07286085188388824,
8,568,,0.06461846083402634,
8,569,,0.059441592544317245,
8,570,,0.062163591384887695,
8,571,,0.06576593965291977,
8,572,,0.06501957774162292,
8,573,,0.06676691025495529,
8,574,,0.06302906572818756,
8,575,,0.05921093374490738,
8,576,,0.06812191754579544,
8,577,,0.06503041833639145,
8,578,,0.06255123019218445,
8,579,,0.06838617473840714,
8,580,,0.07493896782398224,
8,581,,0.0663902759552002,
8,582,,0.0608384944498539,
8,583,,0.06397178769111633,
8,584,,0.05804724991321564,
8,585,,0.06363530457019806,
8,586,,0.05858101695775986,
8,587,,0.0631481409072876,
8,588,,0.05865824222564697,
8,589,,0.05643465369939804,
8,590,,0.07246388494968414,
8,591,,0.06024453043937683,
8,592,,0.06957781314849854,
8,593,,0.06738100945949554,
8,594,,0.059270553290843964,
8,595,,0.0656932145357132,
8,596,,0.06322842836380005,
8,597,,0.07190889865159988,
8,598,,0.07076315581798553,
8,599,,0.06874971091747284,
8,600,,0.058202341198921204,
8,601,,0.056320346891880035,
8,602,,0.060741618275642395,
8,603,,0.05804120749235153,
8,604,,0.06060241907835007,
8,605,,0.06381332874298096,
8,606,,0.06022775173187256,
8,607,,0.059636518359184265,
8,608,,0.0630636066198349,
8,609,,0.06024789810180664,
8,610,,0.06383006274700165,
8,611,,0.05451226606965065,
8,612,,0.07045936584472656,
8,613,,0.05565304681658745,
8,614,,0.05948644131422043,
8,615,,0.06154252588748932,
8,616,,0.060313630849123,
8,617,,0.059353746473789215,
8,618,,0.06160666048526764,
8,619,,0.0730975866317749,
8,620,,0.0597793310880661,
8,620,,,0.07528741657733917
8,620,0.06381633132696152,,
9,621,,0.06131570786237717,
9,622,,0.05699758976697922,
9,623,,0.07061423361301422,
9,624,,0.05810776352882385,
9,625,,0.05719011649489403,
9,626,,0.061971746385097504,
9,627,,0.06239164620637894,
9,628,,0.06732723861932755,
9,629,,0.05527309328317642,
9,630,,0.0707506537437439,
9,631,,0.06978113949298859,
9,632,,0.062356479465961456,
9,633,,0.06636388599872589,
9,634,,0.053528301417827606,
9,635,,0.056077390909194946,
9,636,,0.06747110188007355,
9,637,,0.06188470125198364,
9,638,,0.06002742797136307,
9,639,,0.07394880056381226,
9,640,,0.06147800385951996,
9,641,,0.057723212987184525,
9,642,,0.06376004219055176,
9,643,,0.06346415728330612,
9,644,,0.05711643770337105,
9,645,,0.06210115924477577,
9,646,,0.05882347747683525,
9,647,,0.05763287469744682,
9,648,,0.0625431090593338,
9,649,,0.054373789578676224,
9,650,,0.05908891186118126,
9,651,,0.06572550535202026,
9,652,,0.07039661705493927,
9,653,,0.0600178986787796,
9,654,,0.07387842983007431,
9,655,,0.05911693349480629,
9,656,,0.05830579251050949,
9,657,,0.04868941381573677,
9,658,,0.05382111668586731,
9,659,,0.0607123039662838,
9,660,,0.09031735360622406,
9,661,,0.08036836981773376,
9,662,,0.05520874261856079,
9,663,,0.05671049281954765,
9,664,,0.05549050122499466,
9,665,,0.06864719092845917,
9,666,,0.06918680667877197,
9,667,,0.056353695690631866,
9,668,,0.05823579430580139,
9,669,,0.05774954706430435,
9,670,,0.05352813005447388,
9,671,,0.05129994451999664,
9,672,,0.05903131514787674,
9,673,,0.0634707510471344,
9,674,,0.05281264707446098,
9,675,,0.057567983865737915,
9,676,,0.06127713620662689,
9,677,,0.058806225657463074,
9,678,,0.05899931862950325,
9,679,,0.055153004825115204,
9,680,,0.05453810095787048,
9,681,,0.06389612704515457,
9,682,,0.05493580177426338,
9,683,,0.0521157905459404,
9,684,,0.06649405509233475,
9,685,,0.0531952902674675,
9,686,,0.06687027215957642,
9,687,,0.05880017578601837,
9,688,,0.06251709163188934,
9,689,,0.1069871038198471,
9,689,,,0.0754222571849823
9,689,0.06119777262210846,,
10,690,,0.05806976556777954,
10,691,,0.08452899754047394,
10,692,,0.06384944915771484,
10,693,,0.07176785916090012,
10,694,,0.09408170729875565,
10,695,,0.07102128118276596,
10,696,,0.07162614166736603,
10,697,,0.07302897423505783,
10,698,,0.06715001165866852,
10,699,,0.06904967129230499,
10,700,,0.07277899980545044,
10,701,,0.06199610233306885,
10,702,,0.08294939994812012,
10,703,,0.062039002776145935,
10,704,,0.07585610449314117,
10,705,,0.06171318143606186,
10,706,,0.07414336502552032,
10,707,,0.07124646753072739,
10,708,,0.06609266251325607,
10,709,,0.05995158106088638,
10,710,,0.06772515922784805,
10,711,,0.07750551402568817,
10,712,,0.0692448765039444,
10,713,,0.06122317537665367,
10,714,,0.07296061515808105,
10,715,,0.0623612105846405,
10,716,,0.05494667962193489,
10,717,,0.06376777589321136,
10,718,,0.06742878258228302,
10,719,,0.061545465141534805,
10,720,,0.07114969193935394,
10,721,,0.0742136538028717,
10,722,,0.07091141492128372,
10,723,,0.07081608474254608,
10,724,,0.06601156294345856,
10,725,,0.057845138013362885,
10,726,,0.06375020742416382,
10,727,,0.056894708424806595,
10,728,,0.06254178285598755,
10,729,,0.06805869936943054,
10,730,,0.05444210767745972,
10,731,,0.06026308983564377,
10,732,,0.06667354702949524,
10,733,,0.058410290628671646,
10,734,,0.07429920881986618,
10,735,,0.07093728333711624,
10,736,,0.053553834557533264,
10,737,,0.06887456029653549,
10,738,,0.06011701375246048,
10,739,,0.05487113445997238,
10,740,,0.0672372430562973,
10,741,,0.0716501846909523,
10,742,,0.05779743194580078,
10,743,,0.05799996852874756,
10,744,,0.05851117521524429,
10,745,,0.06577499210834503,
10,746,,0.06370508670806885,
10,747,,0.058569736778736115,
10,748,,0.06762062013149261,
10,749,,0.05607426166534424,
10,750,,0.059287652373313904,
10,751,,0.06197650358080864,
10,752,,0.0580422580242157,
10,753,,0.05425941199064255,
10,754,,0.06134157255291939,
10,755,,0.05441476032137871,
10,756,,0.0546712800860405,
10,757,,0.062478601932525635,
10,758,,0.05277170240879059,
10,758,,,0.08415699005126953
10,758,0.06538412719964981,,
11,759,,0.06353741884231567,
11,760,,0.05007296800613403,
11,761,,0.057892292737960815,
11,762,,0.06952857971191406,
11,763,,0.05744004249572754,
11,764,,0.0634077787399292,
11,765,,0.06064806878566742,
11,766,,0.057757794857025146,
11,767,,0.062811478972435,
11,768,,0.058606915175914764,
11,769,,0.05559215694665909,
11,770,,0.060078032314777374,
11,771,,0.054828137159347534,
11,772,,0.059823986142873764,
11,773,,0.06005685403943062,
11,774,,0.05140732228755951,
11,775,,0.05454419553279877,
11,776,,0.054029688239097595,
11,777,,0.05932793766260147,
11,778,,0.05145496129989624,
11,779,,0.05863630399107933,
11,780,,0.06573600322008133,
11,781,,0.06802624464035034,
11,782,,0.05038987845182419,
11,783,,0.060384802520275116,
11,784,,0.051844947040081024,
11,785,,0.0613485649228096,
11,786,,0.07355275005102158,
11,787,,0.053152427077293396,
11,788,,0.05608891695737839,
11,789,,0.06631291657686234,
11,790,,0.055031683295965195,
11,791,,0.05079016089439392,
11,792,,0.057754918932914734,
11,793,,0.05050081014633179,
11,794,,0.04764196276664734,
11,795,,0.0562177374958992,
11,796,,0.057083286345005035,
11,797,,0.0521855354309082,
11,798,,0.054091840982437134,
11,799,,0.04742385074496269,
11,800,,0.05508135259151459,
11,801,,0.056203775107860565,
11,802,,0.05354557931423187,
11,803,,0.0516483336687088,
11,804,,0.06316868960857391,
11,805,,0.04939771443605423,
11,806,,0.054622188210487366,
11,807,,0.05216556787490845,
11,808,,0.05964282900094986,
11,809,,0.048157088458538055,
11,810,,0.05333244055509567,
11,811,,0.04980254918336868,
11,812,,0.0539887398481369,
11,813,,0.05673126131296158,
11,814,,0.0707680881023407,
11,815,,0.05163605138659477,
11,816,,0.047420017421245575,
11,817,,0.057295434176921844,
11,818,,0.05858144909143448,
11,819,,0.061043255031108856,
11,820,,0.05537566542625427,
11,821,,0.050664715468883514,
11,822,,0.05632694438099861,
11,823,,0.05176841467618942,
11,824,,0.054564252495765686,
11,825,,0.061881210654973984,
11,826,,0.05593471974134445,
11,827,,0.05306420847773552,
11,827,,,0.07690214365720749
11,827,0.056578680872917175,,
12,828,,0.054063212126493454,
12,829,,0.047424059361219406,
12,830,,0.04829593002796173,
12,831,,0.05552283674478531,
12,832,,0.06159612536430359,
12,833,,0.07738243043422699,
12,834,,0.060572028160095215,
12,835,,0.05717553198337555,
12,836,,0.05574473738670349,
12,837,,0.0638052448630333,
12,838,,0.05663325637578964,
12,839,,0.05258303880691528,
12,840,,0.05721054971218109,
12,841,,0.05495639145374298,
12,842,,0.06980910897254944,
12,843,,0.060241371393203735,
12,844,,0.07769504189491272,
12,845,,0.057588957250118256,
12,846,,0.052426859736442566,
12,847,,0.05764651671051979,
12,848,,0.05233727768063545,
12,849,,0.052711427211761475,
12,850,,0.0573936328291893,
12,851,,0.060947731137275696,
12,852,,0.048686638474464417,
12,853,,0.058523498475551605,
12,854,,0.0533689521253109,
12,855,,0.055793896317481995,
12,856,,0.06014019250869751,
12,857,,0.05823596566915512,
12,858,,0.05676092952489853,
12,859,,0.048742249608039856,
12,860,,0.04703652858734131,
12,861,,0.05653505027294159,
12,862,,0.05447032302618027,
12,863,,0.0496847927570343,
12,864,,0.051583994179964066,
12,865,,0.05032404512166977,
12,866,,0.05180586129426956,
12,867,,0.05246175080537796,
12,868,,0.049225594848394394,
12,869,,0.05442827194929123,
12,870,,0.05467860400676727,
12,871,,0.05046150088310242,
12,872,,0.06406395137310028,
12,873,,0.048883743584156036,
12,874,,0.05669613927602768,
12,875,,0.05183796584606171,
12,876,,0.04984775930643082,
12,877,,0.05358032137155533,
12,878,,0.051532916724681854,
12,879,,0.057700347155332565,
12,880,,0.05035772547125816,
12,881,,0.05849282443523407,
12,882,,0.05280081927776337,
12,883,,0.04955673962831497,
12,884,,0.0575459748506546,
12,885,,0.055573008954524994,
12,886,,0.052046723663806915,
12,887,,0.05703873559832573,
12,888,,0.056602075695991516,
12,889,,0.04673073813319206,
12,890,,0.05122837424278259,
12,891,,0.05355601757764816,
12,892,,0.04862380400300026,
12,893,,0.04914125055074692,
12,894,,0.05511283501982689,
12,895,,0.05253891274333,
12,896,,0.048037365078926086,
12,896,,,0.07103552669286728
12,896,0.05507238954305649,,
13,897,,0.04603016376495361,
13,898,,0.04876421391963959,
13,899,,0.052080847322940826,
13,900,,0.057488299906253815,
13,901,,0.046353474259376526,
13,902,,0.051559239625930786,
13,903,,0.05691801756620407,
13,904,,0.058067213743925095,
